TAIR,SYMBOL,Log2fc_.Ws_FLT_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_dark.,Log2fc_.Ws_FLT_dark.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Ws_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_dark.
AT5G20900,JAZ12,0.5883046,0.1307573,0.8390144,-0.4575473,0.2507098,-0.1171299,-0.7054344,0.02515056,-0.563154,-0.1225428,-0.7108474,0.5924272,0.004122638,-0.2830821,-0.8713866,-0.0235496,-0.6118542,-0.1420911,-0.7303957,0.426677,-0.1616276
AT5G20960,AAO1,-0.6814896,-0.835049,-0.8458832,-0.1535595,-0.1643937,-0.6374543,0.04403528,-0.5050914,0.1763981,-0.6909138,-0.009424273,-1.050591,-0.3691014,-1.056014,-0.3745243,-1.173962,-0.4924724,-1.22128,-0.5397904,-0.8235625,-0.1420729
AT5G22060,ATJ2,-0.0720388,0.1555678,-0.3024205,0.2276066,-0.2303817,-0.1083572,-0.03631839,-0.2366643,-0.1646255,0.3062747,0.3783135,0.08625013,0.1582889,-0.03869968,0.03333912,0.04439779,0.1164366,0.4154556,0.4874944,-0.1058797,-0.0338409
AT5G22300,AtNIT4,2.588021,0.2283159,2.797746,-2.359705,0.2097247,-0.6731857,-3.261207,0.04367971,-2.544341,0.0397468,-2.548274,1.446174,-1.141847,-0.4757593,-3.06378,-0.2694875,-2.857509,0.09981976,-2.488201,2.779176,0.1911548
AT5G22360,ATVAMP714,0.3299972,0.3089903,0.8108408,-0.0210069,0.4808435,0.2611634,-0.06883384,0.3148329,-0.01516431,0.07658407,-0.2534132,0.4479466,0.1179493,-0.03904612,-0.3690434,0.1643751,-0.1656221,-0.1742055,-0.5042027,0.1679661,-0.1620311
AT5G22880,H2B,-0.2599243,0.2786313,-0.5382906,0.5385557,-0.2783663,-0.8468036,-0.5868793,-1.236884,-0.9769593,-0.9110772,-0.6511529,-1.416049,-1.156124,-0.6385671,-0.3786428,-1.314347,-1.054423,-0.9586341,-0.6987098,-0.9304844,-0.67056
AT5G23040,CDF1,0.182909,0.03507637,0.4044031,-0.1478326,0.2214941,0.2793112,0.09640228,0.3860175,0.2031085,0.01873643,-0.1641725,0.1431992,-0.0397098,0.05646333,-0.1264456,-0.1084724,-0.2913813,0.06494794,-0.117961,0.2982887,0.1153797
AT5G23140,CLPP2,0.1537734,0.1297548,-0.1814529,-0.02401854,-0.3352262,0.2683847,0.1146113,-0.1184521,-0.2722254,-0.0477122,-0.2014856,0.1243555,-0.02941791,0.2051099,0.0513365,0.1009557,-0.05281768,0.1977195,0.04394617,0.001283657,-0.1524897
AT5G23220,NIC3,1.238824,1.526141,2.600406,0.2873171,1.361581,-0.1291176,-1.367942,0.1473873,-1.091437,1.961031,0.7222066,2.388354,1.14953,0.2726162,-0.9662082,2.942997,1.704173,1.920137,0.6813131,1.432389,0.1935644
AT5G23290,PFD5,0.002010686,0.2037352,-0.18263,0.2017245,-0.1846407,0.6050209,0.6030102,0.3460241,0.3440134,0.1319605,0.1299498,0.138008,0.1359974,0.3602404,0.3582297,0.1734367,0.1714261,0.3625411,0.3605304,0.2317221,0.2297114
AT5G23395,MIA40,0.2618357,0.3965451,-0.1333378,0.1347094,-0.3951735,0.581686,0.3198503,0.07247641,-0.1893593,0.3421355,0.08029983,0.2939549,0.03211916,0.5217266,0.2598908,0.07942285,-0.1824129,0.3967368,0.1349011,0.1139034,-0.1479323
AT5G23660,AtSWEET12,2.881341,0.3921964,3.362268,-2.489144,0.4809276,-0.08055742,-2.961898,1.445049,-1.436291,2.944615,0.06327389,3.95987,1.078529,-0.8378606,-3.719201,3.571006,0.6896654,-0.09221732,-2.973558,3.29705,0.4157089
AT5G23670,LCB2,-0.2613013,-0.1246222,-0.07306822,0.1366791,0.1882331,-0.2126104,0.0486909,-0.1803908,0.08091052,0.1859963,0.4472975,-0.24571,0.01559125,-0.08667269,0.1746286,0.2913651,0.5526664,-0.03715693,0.2241443,-0.06684302,0.1944583
AT5G23820,ML3,0.1500422,-0.02312485,-0.4895911,-0.1731671,-0.6396334,-0.2716409,-0.4216831,0.02433458,-0.1257076,-0.1672331,-0.3172754,0.3027759,0.1527337,0.6493639,0.4993217,0.4650264,0.3149841,0.0766783,-0.07336392,-0.06247182,-0.212514
AT5G23860,TUB8,0.0413864,-0.1487369,-0.05308986,-0.1901233,-0.09447626,-0.1309671,-0.1723535,0.1042468,0.06286042,-0.05912834,-0.1005147,-0.5032271,-0.5446135,0.3078408,0.2664544,0.1398527,0.09846629,0.3270199,0.2856335,0.1163786,0.07499217
AT5G24400,EMB2024,0.5024577,0.3680204,0.4585452,-0.1344373,-0.04391252,0.4056356,-0.09682206,0.1317845,-0.3706732,0.05206472,-0.450393,0.5707642,0.06830645,0.1763708,-0.3260869,0.3132529,-0.1892048,0.549852,0.04739426,0.1627642,-0.3396935
AT5G25460,DGR2,1.484656,0.02909522,1.397419,-1.455561,-0.08723727,-0.5686135,-2.05327,-0.181256,-1.665912,-0.2978885,-1.782545,0.8672238,-0.6174325,-0.03670628,-1.521363,0.5278978,-0.9567586,0.4146101,-1.070046,0.6433961,-0.8412603
AT5G25540,CID6,0.2723512,0.0799938,0.6772726,-0.1923574,0.4049214,0.6511074,0.3787562,0.3167521,0.04440089,0.1198183,-0.1525329,0.4735337,0.2011826,-0.01286687,-0.2852181,0.2542817,-0.01806954,0.1427205,-0.1296307,0.2723595,8.33E-06
AT5G25760,PEX4,0.4263123,0.5098135,0.7934809,0.0835012,0.3671686,0.8464235,0.4201112,0.6491096,0.2227973,0.2602192,-0.166093,0.5763092,0.1499969,0.4141494,-0.01216291,0.631413,0.2051007,0.4275809,0.001268587,0.7644524,0.3381401
AT5G25890,IAA28,0.02850405,-0.5018586,0.1630919,-0.5303627,0.1345879,0.5146092,0.4861052,0.6651545,0.6366505,-0.3043001,-0.3328041,0.02588643,-0.002617618,0.5650127,0.5365086,-0.3754514,-0.4039555,-0.7018089,-0.730313,0.1478288,0.1193248
AT5G26780,SHM2,-0.3554456,-0.3634998,-0.4850954,-0.008054132,-0.1296498,-0.04371408,0.3117316,-0.05411341,0.3013322,-0.02120947,0.3342362,0.05014204,0.4055877,0.1934655,0.5489112,0.2179506,0.5733962,0.3819025,0.7373481,-0.4208431,-0.06539747
AT5G26880,AGL26,0.07197535,-0.04984746,-0.01898916,-0.1218228,-0.09096452,0.2727041,0.2007287,-0.09668437,-0.1686597,0.1343578,0.06238242,-0.1174616,-0.1894369,0.1235453,0.05156996,-0.180307,-0.2522823,0.0819825,0.01000715,0.1389987,0.06702336
AT5G27450,MK,0.106403,0.1001198,0.4422547,-0.00628317,0.3358517,-0.03607727,-0.1424803,-0.01873444,-0.1251374,-0.08997915,-0.1963821,0.3134481,0.2070451,0.02758935,-0.07881364,0.2751067,0.1687037,0.2310976,0.1246946,-0.002122367,-0.1085254
AT5G27520,AtPNC2,0.6380373,0.3330998,1.072645,-0.3049375,0.4346075,0.262709,-0.3753284,0.2295516,-0.4084857,0.1806325,-0.4574049,0.6749614,0.03692407,0.2489442,-0.3890931,0.2871998,-0.3508375,0.4592958,-0.1787416,0.7187521,0.08071482
AT5G27640,ATEIF3B-1,-0.4466971,-0.3016169,-0.7087448,0.1450802,-0.2620477,-0.2860639,0.1606333,-0.2811987,0.1654985,0.004358369,0.4510555,-0.2629448,0.1837524,0.02593125,0.4726284,0.07388687,0.520584,0.2446883,0.6913854,-0.1861148,0.2605824
AT5G27670,HTA7,0.1735655,0.281353,0.1989526,0.1077875,0.02538709,0.03518998,-0.1383755,-0.1700706,-0.3436361,0.1302058,-0.04335971,0.1466584,-0.02690714,0.01564354,-0.157922,0.1839606,0.01039513,0.1721332,-0.001432269,0.2320424,0.05847688
AT5G28020,ATCYSD2,0.02890411,-0.05788274,-0.06389894,-0.08678685,-0.09280305,-0.4438298,-0.472734,-0.442638,-0.4715421,-0.1713357,-0.2002398,0.09440008,0.06549597,-0.201817,-0.2307211,0.1177947,0.08889061,0.05047776,0.02157365,-0.1597074,-0.1886115
AT5G28540,BIP1,-0.3958287,0.4562262,-0.7461189,0.8520549,-0.3502902,-0.4507001,-0.05487135,-0.3088563,0.08697246,0.2888677,0.6846964,-0.037831,0.3579977,0.04846161,0.4442903,-0.09004765,0.3057811,0.6771224,1.072951,-0.148904,0.2469248
AT5G28640,AN3,-0.05960438,-0.5861507,0.2204892,-0.5265464,0.2800935,-0.09742308,-0.0378187,-0.1736306,-0.1140263,-0.1194821,-0.05987777,-0.0520078,0.007596575,0.0915372,0.1511416,-0.09076381,-0.03115944,-0.000775678,0.0588287,0.3137431,0.3733475
AT5G34850,ATPAP26,0.2034958,-0.4105494,0.3967551,-0.6140452,0.1932593,-0.2708443,-0.4743401,0.1163449,-0.08715096,-0.212543,-0.4160388,0.2090009,0.005505062,-0.004593328,-0.2080891,0.2986262,0.09513041,-0.2787898,-0.4822856,0.3371452,0.1336494
AT5G35080,AtOS9,0.06853125,0.1296071,0.2035589,0.06107586,0.1350276,0.1112702,0.04273894,-0.06885974,-0.137391,0.06031916,-0.008212083,0.2039249,0.1353936,0.0636556,-0.004875642,0.2370723,0.168541,0.2714283,0.202897,0.08933194,0.02080069
AT5G35630,ATGSL1,-0.05297603,0.1241347,-0.1598962,0.1771107,-0.1069202,-0.4062328,-0.3532568,-0.3320124,-0.2790364,-0.124293,-0.07131702,0.5417014,0.5946774,-0.1607136,-0.1077376,0.1156028,0.1685789,0.07775677,0.1307328,-0.2233083,-0.1703323
AT5G37510,CI76,-0.1917705,-0.1010516,-0.5366312,0.0907189,-0.3448607,-0.4001784,-0.2084079,-0.20868,-0.01690949,-0.3632737,-0.1715031,-0.3308652,-0.1390947,-0.1150788,0.07669172,0.05607065,0.2478412,0.1026224,0.2943929,-0.1081126,0.08365797
AT5G38110,ASF1B,0.2172154,0.1561178,-0.05221928,-0.06109763,-0.2694347,0.67234,0.4551246,0.3223792,0.1051638,0.6648331,0.4476177,0.1487233,-0.06849212,0.3893927,0.1721773,0.4803521,0.2631367,0.6936652,0.4764498,0.4793666,0.2621512
AT5G38470,RAD23D,0.06558885,0.3289932,-0.05614239,0.2634043,-0.1217312,0.522262,0.4566731,0.3995212,0.3339323,0.1799425,0.1143537,0.3872734,0.3216846,0.5334966,0.4679078,0.4665491,0.4009603,0.6625206,0.5969318,0.3974568,0.3318679
AT5G38630,ACYB-1,0.4594693,0.3520066,0.4897821,-0.1074627,0.03031278,0.3815504,-0.07791889,0.216452,-0.2430173,0.3005396,-0.1589297,0.3306664,-0.128803,0.3237914,-0.1356779,0.3575488,-0.1019206,0.356195,-0.1032744,0.2463314,-0.2131379
AT5G39320,UDG4,0.2888243,0.1277841,0.3661465,-0.1610402,0.07732222,0.0729527,-0.2158716,0.258456,-0.03036829,0.003196373,-0.285628,0.5817207,0.2928963,0.4234788,0.1346545,0.6394038,0.3505794,0.7798074,0.4909831,0.159353,-0.1294713
AT5G39340,AHP3,-0.1095537,-0.05040356,0.4826797,0.05915009,0.5922334,0.5480415,0.6575951,0.2612871,0.3708407,-0.06937408,0.04017958,0.4690984,0.5786521,0.3578287,0.4673824,-0.3021979,-0.1926442,0.08929349,0.1988471,0.1348046,0.2443582
AT5G40580,PBB2,0.2551703,0.0363173,0.02997341,-0.218853,-0.2251969,0.4477595,0.1925892,0.1487867,-0.1063836,-0.2278855,-0.4830558,0.301273,0.04610271,0.3360335,0.08086325,0.2437284,-0.01144185,0.1999728,-0.05519746,-0.006558832,-0.2617291
AT5G40730,AGP24,1.017141,1.111103,4.491955,0.0939617,3.474814,-0.4850385,-1.50218,-0.8457509,-1.862892,-1.862556,-2.879697,0.8612203,-0.155921,-0.8008988,-1.81804,-0.379213,-1.396354,-1.604463,-2.621604,-0.7414941,-1.758635
AT5G40770,ATPHB3,-0.1834059,0.5199633,-0.4209111,0.7033692,-0.2375052,1.092543,1.275949,0.3049112,0.4883171,0.08378048,0.2671864,0.5395202,0.7229261,0.5180838,0.7014897,0.3143241,0.49773,0.4627581,0.646164,-0.002726938,0.180679
AT5G40850,UPM1,-0.939669,0.05267767,-0.4105819,0.9923467,0.5290871,-0.2613588,0.6783102,-0.000460099,0.9392089,-0.5641663,0.3755027,-0.4529833,0.4866858,-0.3790426,0.5606265,-0.320249,0.6194201,-0.6727357,0.2669333,-1.136616,-0.1969466
AT5G41010,NRPB12,0.0838422,0.187198,-0.4323479,0.1033558,-0.5161901,0.9838609,0.9000187,0.4366965,0.3528543,0.4525752,0.368733,0.4036138,0.3197716,0.5819549,0.4981127,0.01628338,-0.06755882,0.4911203,0.4072781,0.08703577,0.003193566
AT5G41210,ATGSTT1,0.5717575,0.2642061,0.2669408,-0.3075514,-0.3048167,0.1080604,-0.4636971,-0.09164639,-0.6634039,-0.2805712,-0.8523286,0.1847003,-0.3870572,-0.08740029,-0.6591578,0.2471756,-0.3245819,0.02798839,-0.5437691,0.05540641,-0.5163511
AT5G42080,ADL1,-0.07361402,-0.1356022,-0.1102909,-0.06198819,-0.03667686,-0.3247235,-0.2511095,-0.3633697,-0.2897557,-0.1502253,-0.07661123,-0.3064815,-0.2328675,-0.07621118,-0.002597158,-0.1788385,-0.1052245,0.05116072,0.1247747,-0.05426308,0.01935094
AT5G42100,ATBG_PPAP,-0.2727584,-0.007023446,-0.08649357,0.2657349,0.1862648,0.1017687,0.3745271,-0.04819562,0.2245628,0.2908858,0.5636442,-0.1884601,0.08429824,0.6429419,0.9157003,0.3571597,0.6299181,0.4256298,0.6983882,0.05820311,0.3309615
AT5G42180,PER64,-0.06997703,0.6138248,0.6390696,0.6838018,0.7090467,0.3015844,0.3715614,0.5041846,0.5741616,1.000131,1.070108,0.7000353,0.7700123,-0.3474674,-0.2774904,1.119199,1.189176,-0.03204512,0.0379319,-1.051541,-0.9815642
AT5G42820,ATU2AF35B,0.3704473,0.2858206,0.3682211,-0.08462667,-0.002226183,0.1871006,-0.1833467,0.2401985,-0.1302488,0.2601748,-0.1102725,0.2826,-0.08784728,-0.1043284,-0.4747757,-0.1998083,-0.5702556,0.1034047,-0.2670426,0.5289584,0.1585111
AT5G42890,ATSCP2,0.69171,0.6919775,0.8374399,0.000267554,0.1457299,0.5631708,-0.1285392,0.440096,-0.251614,-0.0499662,-0.7416762,0.8856742,0.1939642,0.1097147,-0.5819953,0.5282944,-0.1634156,0.4168434,-0.2748665,0.7296296,0.03791962
AT5G42990,UBC18,0.07671215,0.2448933,0.4409209,0.1681812,0.3642088,0.3831994,0.3064872,0.1109816,0.03426942,-0.0572645,-0.1339766,0.02126074,-0.0554514,0.1949639,0.1182518,-0.3432058,-0.419918,-0.06082647,-0.1375386,-0.2324801,-0.3091922
AT5G43060,RD21B,0.1615755,0.1495179,0.04884996,-0.01205754,-0.1127255,-0.730061,-0.8916364,-0.8329848,-0.9945603,-0.6342273,-0.7958028,-0.5778031,-0.7393786,-0.7025116,-0.8640871,-0.5362546,-0.6978301,-0.70272,-0.8642954,-0.692278,-0.8538535
AT5G43700,ATAUX2-11,0.07799896,0.2586328,0.2594233,0.1806338,0.1814243,0.02345432,-0.05454464,-0.01582278,-0.09382174,0.2310295,0.1530305,0.02783504,-0.05016392,0.3210887,0.2430897,-0.1240284,-0.2020274,-0.004639735,-0.08263869,0.005495837,-0.07250312
AT5G44200,ATCBP20,-0.1278296,-0.03803788,-0.4447341,0.08979174,-0.3169045,0.01434421,0.1421738,-0.2604435,-0.1326139,-0.3460485,-0.2182189,-0.3033921,-0.1755625,-0.08326794,0.04456167,-0.2487397,-0.1209101,-0.1836776,-0.05584795,-0.1100556,0.01777401
AT5G44610,MAP18,0.2553907,1.105696,2.747343,0.8503051,2.491952,0.8447905,0.5893998,0.7457536,0.4903629,1.497614,1.242223,2.551802,2.296411,0.353639,0.09824829,1.015814,0.7604233,0.8951994,0.6398088,1.581898,1.326508
AT5G45010,ATDSS1(V),0.1205759,0.2511349,-0.255308,0.130559,-0.3758839,0.9047964,0.7842205,0.7444444,0.6238685,-0.1039607,-0.2245366,0.5596155,0.4390396,0.6067781,0.4862022,0.4765498,0.3559739,0.6881514,0.5675755,0.2146863,0.09411037
AT5G45130,ATRAB-F2A,0.3727536,0.1631621,0.8011947,-0.2095915,0.4284411,0.07573706,-0.2970165,0.07679604,-0.2959575,-0.02907109,-0.4018247,0.5992253,0.2264717,-0.3730989,-0.7458525,-0.03834727,-0.4111009,-0.120053,-0.4928066,0.2943695,-0.07838412
AT5G45390,CLPP4,-0.02439296,-0.00059673,-0.1848083,0.02379623,-0.1604153,0.2809592,0.3053521,0.1315546,0.1559476,-0.1088207,-0.08442777,0.06105204,0.08544501,0.08048091,0.1048739,-0.02326362,0.001129346,0.1604585,0.1848514,-0.1154706,-0.09107768
AT5G45420,maMYB,0.1064264,0.2443787,-0.225979,0.1379523,-0.3324054,-0.03028797,-0.1367144,-0.1302159,-0.2366424,0.2298257,0.1233993,0.4036259,0.2971995,0.4270235,0.320597,0.493981,0.3875546,0.5024576,0.3960312,0.04043452,-0.06599191
AT5G46250,AtLARP6a,-0.08206486,0.09720353,0.04867355,0.1792684,0.1307384,-0.7028336,-0.6207688,-0.7849643,-0.7028995,-0.7711959,-0.689131,-0.731613,-0.6495482,-0.8303468,-0.748282,-0.8982101,-0.8161453,-0.9436698,-0.861605,-0.7190489,-0.636984
AT5G46700,TET1,-0.1842272,-0.05552286,-0.03583484,0.1287043,0.1483923,-0.88654,-0.7023129,-0.9894497,-0.8052226,-1.089267,-0.9050395,-1.523499,-1.339272,-0.6993668,-0.5151396,-1.454943,-1.270716,-1.015319,-0.831092,-1.06598,-0.8817528
AT5G47120,ATBI-1,0.6108435,0.8717877,0.8756305,0.2609441,0.264787,0.4542606,-0.1565829,0.7102154,0.09937189,0.6148265,0.003982936,1.032599,0.4217553,0.3826487,-0.2281948,0.6418239,0.03098035,0.7034772,0.09263365,0.7538378,0.1429943
AT5G47320,RPS19,0.002801132,0.0961747,-0.350742,0.09337357,-0.3535431,0.2424356,0.2396345,0.03460344,0.03180231,0.1505295,0.1477284,0.2405487,0.2377476,0.16438,0.1615789,0.1795556,0.1767545,0.4758585,0.4730573,-0.1025596,-0.1053607
AT5G47370,HAT2,0.05878182,0.02143148,0.4859714,-0.03735034,0.4271896,0.01667807,-0.04210375,0.4198139,0.3610321,0.04309843,-0.01568339,0.3992217,0.3404399,0.6374671,0.5786853,0.1232862,0.06450434,0.5424922,0.4837104,0.5893273,0.5305454
AT5G47500,PME5,-0.5818858,-0.0800057,-0.1278388,0.5018801,0.454047,0.1551141,0.7369999,0.4813881,1.063274,0.05614761,0.6380334,-0.9433865,-0.3615007,0.4020412,0.9839269,-0.1509205,0.4309653,-0.2956046,0.2862812,0.09679317,0.678679
AT5G48870,AtLSM5,0.1936935,0.1604514,-0.2739812,-0.03324211,-0.4676747,0.8863513,0.6926578,0.4117155,0.218022,0.04447857,-0.1492149,0.3357134,0.1420199,0.4780163,0.2843228,0.39696,0.2032665,0.6448073,0.4511138,0.2195612,0.02586768
AT5G49460,ACLB-2,-0.100904,-0.05079884,-0.1698876,0.05010514,-0.06898367,-0.04669979,0.05420419,0.04569993,0.1466039,0.3304825,0.4313865,-0.02511467,0.07578931,0.3991624,0.5000663,0.09818184,0.1990858,0.06788911,0.1687931,0.1593412,0.2602452
AT5G50320,AtELP3,-0.2370669,-0.2980673,-0.3960866,-0.06100036,-0.1590196,0.5518345,0.7889014,0.4321558,0.6692228,0.6825633,0.9196302,0.6413039,0.8783709,0.7222987,0.9593656,0.3275737,0.5646407,0.6424029,0.8794698,0.8957397,1.132807
AT5G50375,CPI1,0.3460708,0.3557194,-0.101724,0.009648549,-0.4477949,0.4013609,0.05529008,0.02845468,-0.3176162,0.1180655,-0.2280054,0.3746335,0.02856266,0.5037555,0.1576847,0.7199485,0.3738777,0.5930679,0.246997,0.05907327,-0.2869976
AT5G50870,UBC27,0.09934241,0.38315,0.1275834,0.2838076,0.028241,0.6833054,0.5839629,0.3640538,0.2647114,0.2306056,0.1312631,0.3604368,0.2610944,0.4025229,0.3031805,0.1675194,0.06817704,0.2610351,0.1616927,0.2278233,0.1284809
AT5G51040,SDHAF2,0.5528552,-0.07947027,0.622874,-0.6323255,0.07001878,0.3857661,-0.1670891,0.3675716,-0.1852836,-0.2415122,-0.7943674,0.8025489,0.2496937,0.1314038,-0.4214514,0.534739,-0.01811622,-0.0266871,-0.5795423,0.5520618,-0.000793395
AT5G51120,ATPABN1,-0.22797,-0.1612357,-0.6095783,0.06673435,-0.3816082,-0.001731869,0.2262382,-0.1395333,0.08843678,-0.0639703,0.1639997,0.2150899,0.4430599,0.09315218,0.3211222,-0.01363398,0.2143361,0.3035107,0.5314807,-0.09795449,0.1300155
AT5G52040,At-RS41,-0.1440296,0.02385687,-0.315251,0.1678865,-0.1712214,-0.2350668,-0.09103712,-0.2215326,-0.07750291,0.1110214,0.255051,-0.1230198,0.02100987,-0.05146476,0.09256488,-0.1408235,0.003206181,-0.005933521,0.1380961,-0.1252029,0.01882674
AT5G52200,AtI-2,0.3311699,0.2541426,0.253151,-0.07702729,-0.07801894,0.4572658,0.1260959,0.1909328,-0.1402372,0.2188978,-0.1122721,0.6976062,0.3664363,0.2925006,-0.03866936,0.3307839,-0.000386016,0.4191571,0.08798712,0.3117075,-0.01946239
AT5G52820,AtNLE,-0.1181863,-0.1692671,-0.4094899,-0.05108075,-0.2913036,0.01275747,0.1309438,-0.07175516,0.04643116,-0.04804223,0.07014409,-0.2738231,-0.1556367,0.09490662,0.2130929,0.105821,0.2240073,0.06950803,0.1876944,-0.04855333,0.06963299
AT5G53160,PYL8,-0.07800491,-0.3485476,-0.002827697,-0.2705427,0.07517722,-0.3567157,-0.2787108,-0.06211551,0.0158894,-0.5500338,-0.4720289,-0.1274439,-0.04943897,-0.3618824,-0.2838775,-0.2106596,-0.1326546,-0.6122409,-0.534236,-0.03172572,0.04627919
AT5G53400,BOB1,0.07649945,0.2478785,-0.2896776,0.1713791,-0.366177,0.4306652,0.3541657,0.1776844,0.1011849,0.09908481,0.02258536,0.4664255,0.389926,0.4951007,0.4186012,0.3381081,0.2616087,0.728185,0.6516855,0.2578681,0.1813687
AT5G53450,ORG1,-1.086358,-0.3192817,-0.3952784,0.7670764,0.6910797,0.75809,1.844448,-0.1308103,0.9555478,1.43699,2.523348,-0.349652,0.736706,-0.3080756,0.7782824,0.229935,1.316293,0.009040348,1.095398,-0.0154116,1.070946
AT5G54310,AGD5,0.151091,0.2073316,0.3794694,0.05624058,0.2283784,-0.06049494,-0.2115859,0.05966808,-0.09142291,0.2332637,0.08217275,0.3040464,0.1529554,-0.03273836,-0.1838293,0.1046609,-0.04643004,0.1964035,0.04531247,0.1562751,0.005184105
AT5G54600,RPL24,0.4647985,0.4095802,0.7297137,-0.05521827,0.2649151,0.6078061,0.1430076,0.6116712,0.1468727,0.4450654,-0.01973312,0.5605783,0.09577978,0.585492,0.1206935,0.5832232,0.1184247,0.3497752,-0.1150233,1.068594,0.6037953
AT5G54640,ATHTA1,0.4738819,0.6143944,0.5999866,0.1405126,0.1261047,0.8634102,0.3895283,0.6657391,0.1918573,0.7043962,0.2305143,0.8773076,0.4034257,0.5400452,0.06616339,0.6398492,0.1659673,0.5608045,0.08692267,0.933426,0.4595442
AT5G54810,ATTSB1,0.1198214,-0.1622177,0.03949787,-0.2820391,-0.08032355,-0.4824286,-0.60225,-0.3941763,-0.5139978,-0.2727397,-0.3925612,-0.06075786,-0.1805793,-0.2964003,-0.4162217,0.2831906,0.1633692,0.01560607,-0.1042153,-0.03261957,-0.152441
AT5G55300,MGO1,-0.07776773,-0.2471767,-0.2489087,-0.1694089,-0.171141,-0.1927663,-0.1149986,-0.1732925,-0.09552476,-0.2530438,-0.1752761,-0.2201969,-0.1424292,-0.0601664,0.01760133,-0.2858594,-0.2080917,-0.1043745,-0.02660676,0.06722614,0.1449939
AT5G56030,AtHsp90.2,-0.9818985,-0.122398,-1.588216,0.8595005,-0.6063177,-1.75311,-0.7712116,-1.981688,-0.9997893,-1.428508,-0.4466092,-1.957854,-0.9759552,-1.452665,-0.4707662,-1.995854,-1.013955,-0.9436549,0.03824357,-2.071089,-1.08919
AT5G56360,PSL4,0.08182437,0.1905094,-0.203985,0.1086851,-0.2858094,0.09321193,0.01138756,0.1643677,0.08254332,0.03875941,-0.04306496,0.3394356,0.2576113,0.410767,0.3289426,0.3705611,0.2887367,0.5461367,0.4643124,0.2170064,0.1351821
AT5G56680,EMB2755,-0.3588404,-0.3968772,-0.9249432,-0.03803681,-0.5661028,-0.3793736,-0.02053319,-0.2589848,0.09985557,-0.331159,0.02768137,-0.355427,0.003413388,-0.05920445,0.2996359,0.004266555,0.363107,0.3461603,0.7050007,-0.1194092,0.2394312
AT5G56950,NAP1;3,-0.2425771,-0.2521224,-0.5718464,-0.009545296,-0.3292693,-0.6753007,-0.4327235,-0.6371095,-0.3945324,-0.5570436,-0.3144665,-0.5059109,-0.2633338,-0.3206852,-0.07810807,-0.3858136,-0.1432365,-0.30978,-0.06720292,-0.7840449,-0.5414678
AT5G57020,ATNMT1,0.1186265,0.04619734,-0.1785407,-0.07242916,-0.2971672,-0.09367793,-0.2123044,-0.1276336,-0.2462601,-0.0366573,-0.1552838,-0.000222204,-0.1188487,0.1065572,-0.01206932,0.07481356,-0.04381294,0.2305753,0.1119488,0.03443307,-0.08419343
AT5G57090,AGR,0.0483704,0.1349131,-0.5990701,0.08654273,-0.6474405,-0.7347677,-0.7831381,-0.6093523,-0.6577227,0.4715669,0.4231965,-0.001323291,-0.04969369,-0.06396899,-0.1123394,0.1253884,0.07701798,0.1031171,0.05474666,-0.1132825,-0.1616529
AT5G57440,GPP2,0.1065184,0.003271051,0.09276527,-0.1032474,-0.01375317,0.3574607,0.2509423,-0.04531402,-0.1518324,-0.1656132,-0.2721316,0.05305508,-0.05346335,0.1132697,0.006751222,0.05111337,-0.05540506,0.3382005,0.231682,-0.1245323,-0.2310507
AT5G57490,ATVDAC4,-0.006419306,0.1130511,0.114368,0.1194704,0.1207873,0.3004474,0.3068667,0.04494111,0.05136042,0.1154881,0.1219074,0.1628275,0.1692468,0.2718882,0.2783076,0.2171221,0.2235415,0.1685002,0.1749195,0.04282854,0.04924785
AT5G57660,ATCOL5,2.076875,0.9753874,1.959098,-1.101487,-0.1177766,-0.2696974,-2.346572,0.03237222,-2.044502,0.4319834,-1.644891,1.222207,-0.8546678,-0.1413223,-2.218197,1.228321,-0.8485535,0.3043203,-1.772554,2.062034,-0.0148403
