TAIR,SYMBOL,Log2fc_.Ws_GC_Alight.v.Ws_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_GC_dark.v.Ws_FLT_dark.
AT1G14620,DECOY,-0.493996319,0.443004715,0.937001034,0.006093058,0.500089377,-0.065274669,0.428721649,0.081973286,0.575969605,0.257942823,0.751939142,-0.003096111,0.490900207,0.293657189,0.787653508,0.040733793,0.534730112,-0.134817091,0.359179227,-0.031275379,0.462720939
AT1G14830,ADL1C,-0.16112687,-0.057300641,0.103826229,0.034003352,0.195130222,-0.017940163,0.143186707,0.000792258,0.161919128,0.163696271,0.324823141,-0.063269693,0.097857177,0.144811706,0.305938576,-0.067075905,0.094050965,0.095499434,0.256626304,-0.105423024,0.055703846
AT1G14870,AtPCR2,2.653496678,0.006814833,-2.646681844,-0.42091167,-3.074408348,-0.094341802,-2.74783848,1.045555388,-1.607941289,-1.085037875,-3.738534553,-0.391490893,-3.044987571,-0.7217052,-3.375201878,0.285533697,-2.367962981,-0.750809981,-3.404306659,0.325941281,-2.327555396
AT1G14900,HMGA,-0.2156948,-0.432703672,-0.217008871,-0.758753809,-0.543059009,-0.804146761,-0.588451961,-0.889208078,-0.673513278,-0.398080336,-0.182385536,-0.907417773,-0.691722972,-0.865429834,-0.649735033,-0.385295261,-0.16960046,-0.288330127,-0.072635327,-0.274049171,-0.058354371
AT1G15040,GAT,3.924959083,-0.542775553,-4.467734637,0.167708184,-3.757250899,-0.704289119,-4.629248202,2.616743544,-1.308215539,-2.186392111,-6.111351195,1.253760369,-2.671198714,-1.689058051,-5.614017135,3.0498127,-0.875146384,-1.174007306,-5.09896639,2.284528428,-1.640430656
AT1G15100,RHA2A,1.711824141,0.83743639,-0.874387751,0.714854998,-0.996969143,-0.432014296,-2.143838437,1.090176246,-0.621647895,0.791026894,-0.920797247,0.637361751,-1.07446239,-0.127718367,-1.839542508,0.70019165,-1.011632491,0.109850011,-1.60197413,0.75129263,-0.960531511
AT1G15210,ABCG35,-0.274688802,0.008956816,0.283645619,0.132168873,0.406857675,0.616913841,0.891602644,-0.340149768,-0.065460966,0.481360735,0.756049537,0.249028278,0.52371708,0.120959996,0.395648798,-0.302659991,-0.027971188,0.182964278,0.457653081,-0.494328861,-0.219640058
AT1G15340,MBD10,-0.021807829,-0.042202825,-0.020394995,0.139671573,0.161479403,-0.057026127,-0.035218298,0.101542759,0.123350589,0.050157485,0.071965314,-0.020634502,0.001173327,0.152534632,0.174342462,0.592906207,0.614714037,-0.002318582,0.019489248,0.138441287,0.160249116
AT1G15390,ATDEF1,-0.562958892,-0.111504513,0.451454379,-0.255595208,0.307363684,-0.319434453,0.243524439,-0.467720799,0.095238093,-0.265028697,0.297930195,-0.460256377,0.102702515,-0.043817562,0.51914133,-0.391610309,0.171348583,-0.364344724,0.198614168,-0.3156662,0.247292692
AT1G15440,ATPWP2,-0.753972954,0.002819022,0.756791976,-0.142451871,0.611521083,0.738768226,1.49274118,-0.310114095,0.443858859,0.295179476,1.04915243,-0.183672424,0.570300529,0.445695869,1.199668823,-0.259630412,0.494342542,0.27906631,1.033039264,-0.508618178,0.245354776
AT1G15500,ATNTT2,0.037771242,-0.114896106,-0.152667348,-0.180671675,-0.218442917,0.352526295,0.314755053,-0.176001466,-0.213772708,0.027197544,-0.010573698,-0.038080997,-0.075852239,0.149320107,0.111548865,0.330351698,0.292580456,0.217659658,0.179888416,0.063644647,0.025873404
AT1G15750,TPL,-0.162776282,-0.035846717,0.126929564,0.124483045,0.287259327,0.423631949,0.586408231,-0.445463667,-0.282687385,0.196209189,0.358985471,-0.585274148,-0.422497866,-0.191747433,-0.028971151,0.000206821,0.162983102,0.339100375,0.501876656,-0.087250711,0.075525571
AT1G15950,ATCCR1,0.595213331,-0.241485791,-0.836699123,0.040181849,-0.555031482,-0.426590687,-1.021804018,-0.121795198,-0.717008529,-0.164561195,-0.759774526,-0.136459414,-0.731672745,-0.642462034,-1.237675365,-0.174420264,-0.769633596,-0.229446204,-0.824659535,0.30192477,-0.293288561
AT1G16190,RAD23A,-0.478520462,0.000287559,0.47880802,-0.066168629,0.412351833,0.217824541,0.696345003,-0.080960564,0.397559898,0.206837768,0.68535823,0.068591809,0.547112271,0.314922765,0.793443226,-0.163214306,0.315306155,-0.279670508,0.198849954,-0.232149736,0.246370725
AT1G16240,ATSYP51,0.811328902,0.500519363,-0.310809539,0.662520257,-0.148808645,0.076847645,-0.734481257,0.648830034,-0.162498868,0.082954553,-0.728374349,0.366255416,-0.445073485,0.019456498,-0.791872404,0.764628374,-0.046700528,-0.040631145,-0.851960047,0.452164909,-0.359163993
AT1G16460,ATMST2,0.333494841,-0.293547524,-0.627042365,-0.036829611,-0.370324452,-0.376812108,-0.710306949,-0.050189192,-0.383684033,-0.404949119,-0.73844396,-0.019382494,-0.352877335,-0.367956757,-0.701451598,0.230556875,-0.102937966,0.254266498,-0.079228343,0.413308645,0.079813804
AT1G16470,PAB1,-0.36324795,0.24910108,0.61234903,-0.091210788,0.272037162,-0.339398956,0.023848994,0.12819689,0.49144484,0.112150179,0.475398129,0.09542765,0.4586756,0.190059242,0.553307193,-0.244322372,0.118925578,-0.221414415,0.141833536,-0.149435345,0.213812606
AT1G16610,AtSR45,-0.387742808,-0.303915912,0.083826895,-0.491910088,-0.104167281,-0.061136043,0.326606764,-0.590734897,-0.20299209,-0.0570093,0.330733507,-0.398387072,-0.010644265,-0.219783455,0.167959352,-0.571120463,-0.183377655,-0.093188415,0.294554393,-0.294779882,0.092962926
AT1G16880,ACR11,-0.112756745,0.257125931,0.369882676,0.04534357,0.158100315,-0.212468508,-0.099711763,0.049228762,0.161985507,-0.276595016,-0.163838271,0.045524714,0.158281459,-0.341369029,-0.228612284,-0.244953027,-0.132196282,-0.211795245,-0.0990385,-0.439639344,-0.326882599
AT1G17180,ATGSTU25,-0.769525962,-1.499052111,-0.729526149,-1.466854469,-0.697328507,-1.327338099,-0.557812137,-1.022087186,-0.252561224,-1.011928249,-0.242402287,-0.738099063,0.031426899,-1.328391641,-0.558865679,-2.725030758,-1.955504795,0.114112883,0.883638845,0.540466902,1.309992864
AT1G17280,UBC34,0.440550392,0.210333732,-0.23021666,0.18517372,-0.255376672,0.088631303,-0.351919089,0.495959412,0.055409019,0.111639283,-0.328911109,0.21256439,-0.227986002,0.295824656,-0.144725736,0.481045828,0.040495436,0.185441459,-0.255108933,0.267661034,-0.172889358
AT1G17290,AlaAT1,-0.272087789,-0.096519012,0.175568777,-0.166282021,0.105805768,0.235981656,0.508069445,0.310196301,0.58228409,-0.100290888,0.171796901,0.24146187,0.513549659,0.479410036,0.751497825,-0.200785403,0.071302386,-0.223151851,0.048935938,-0.03326289,0.238824899
AT1G17370,UBP1B,0.038696023,0.010912444,-0.027783579,0.096412434,0.057716411,0.506252192,0.467556169,-0.010097241,-0.048793264,0.387903345,0.349207322,0.139493124,0.100797101,0.222004542,0.183308519,0.276411823,0.2377158,0.054695363,0.01599934,-0.101871696,-0.140567719
AT1G17470,ATDRG,-0.143723207,-0.105605956,0.038117251,-0.061513317,0.08220989,-0.01075644,0.132966767,-0.091065031,0.052658176,0.069402551,0.213125758,-0.180147984,-0.036424778,0.006940473,0.15066368,0.079026695,0.222749902,0.139585615,0.283308821,0.167713023,0.31143623
AT1G17690,NOF1,-1.046606994,0.107059303,1.153666297,0.001158836,1.04776583,0.480564466,1.52717146,0.098935104,1.145542097,0.265064422,1.311671416,0.262201738,1.308808732,0.452066447,1.498673441,-0.036508037,1.010098957,0.20693985,1.253546843,-0.648500904,0.39810609
AT1G17720,ATB,-0.48027291,-0.156738942,0.323533968,-0.299400916,0.180871994,-0.208823555,0.271449356,-0.299501544,0.180771366,-0.244772368,0.235500542,-0.34523235,0.13504056,-0.496240604,-0.015967694,-0.260458894,0.219814017,-0.411600363,0.068672547,-0.306034832,0.174238078
AT1G17890,GER2,-0.543994757,-1.045880764,-0.501886008,-0.922642844,-0.378648088,-0.681398313,-0.137403556,-0.314113123,0.229881634,-0.54181695,0.002177807,-0.199912761,0.344081996,-0.244415904,0.299578852,-0.907963042,-0.363968285,-0.570275745,-0.026280988,0.019005592,0.563000349
AT1G18250,ATLP-1,-0.342772935,0.888845995,1.23161893,0.142151794,0.484924729,-0.085736476,0.257036459,-0.153007953,0.189764982,0.568853247,0.911626182,0.227389735,0.57016267,0.417933736,0.760706671,0.18160568,0.524378615,-0.069218251,0.273554684,-0.320478051,0.022294884
AT1G18450,ARP4,-0.192822321,0.120009676,0.312831997,0.25213182,0.444954141,0.172426253,0.365248574,0.015984776,0.208807097,0.269230124,0.462052445,0.040760629,0.23358295,0.199360557,0.392182878,0.370558291,0.563380612,0.106598371,0.299420693,0.065362491,0.258184813
AT1G18480,AtSLP2,-0.536352182,-0.208724681,0.327627501,-0.225522595,0.310829586,0.351525963,0.887878145,-0.320719143,0.215633039,-0.131378099,0.404974083,-0.311632964,0.224719218,0.178791689,0.715143871,-0.428369836,0.107982345,0.14966162,0.686013802,-0.311318547,0.225033634
AT1G18500,IPMS1,-0.46110403,-0.110657089,0.350446941,0.059450684,0.520554714,0.564653641,1.025757671,0.203355791,0.664459821,0.079895231,0.540999261,0.368796268,0.829900298,0.371790538,0.832894568,0.317155833,0.778259863,0.079938433,0.541042463,-0.322901777,0.138202253
AT1G18640,PSP,-0.125030335,0.160600606,0.285630941,-0.050112517,0.074917818,-0.164244139,-0.039213804,0.038668954,0.163699289,-0.025616791,0.099413544,0.16707857,0.292108905,0.084189964,0.209220299,-0.064717407,0.060312928,-0.288148814,-0.163118478,-0.099868289,0.025162047
AT1G18800,NRP2,-0.743291543,-0.172552745,0.570738798,-0.288547346,0.454744197,-0.332882764,0.410408779,-0.406241731,0.337049812,-0.129436527,0.613855016,0.001959338,0.745250881,-0.151440502,0.591851041,-0.411406568,0.331884975,-0.162481349,0.580810194,-0.377361552,0.365929991
AT1G18840,IQD30,0.001963607,0.134033545,0.132069938,0.112194453,0.110230846,0.165582377,0.16361877,0.060343516,0.058379909,0.678016264,0.676052657,0.376378969,0.374415362,0.512894909,0.510931302,0.158658661,0.156695054,0.058989167,0.05702556,0.031626375,0.029662768
AT1G18880,AtNPF2.9,0.134952052,0.370821961,0.235869909,1.146685739,1.011733687,0.328229247,0.193277195,-0.168443708,-0.30339576,0.315505517,0.180553465,0.76633821,0.631386158,0.07256657,-0.062385482,0.040556956,-0.094395096,0.523710278,0.388758226,0.398190887,0.263238835
AT1G19120,LSM1A,0.046340552,0.350972788,0.304632236,0.170341363,0.124000811,-0.188294951,-0.234635503,0.143534211,0.097193659,0.104924524,0.058583972,0.086291047,0.039950495,0.08369564,0.037355088,0.214634072,0.16829352,-0.091580795,-0.137921346,0.339930677,0.293590126
AT1G19180,AtJAZ1,2.004600748,-0.453059323,-2.457660071,-0.565536962,-2.57013771,0.942400514,-1.062200234,1.443673306,-0.560927442,0.566824866,-1.437775882,1.144967695,-0.859633053,-0.466858676,-2.471459424,0.980304263,-1.024296485,0.608668158,-1.395932591,1.101911292,-0.902689456
AT1G19350,BES1,0.184177937,-0.163470342,-0.347648279,-0.031247821,-0.215425759,-0.055514553,-0.23969249,-0.079836549,-0.264014487,0.086329017,-0.09784892,-0.016749538,-0.200927475,0.071698969,-0.112478969,0.052328802,-0.131849136,0.079736703,-0.104441235,0.096036636,-0.088141301
AT1G19360,RRA3,0.195388148,-0.275905646,-0.471293794,-0.147904376,-0.343292524,-0.038323644,-0.233711792,0.527087431,0.331699283,0.081712551,-0.113675597,0.298841963,0.103453815,0.11845479,-0.076933357,-0.071971845,-0.267359993,-0.025127008,-0.220515156,0.27916903,0.083780882
AT1G19580,GAMMA,-0.097991724,0.154514799,0.252506523,0.159962357,0.257954081,-0.22712538,-0.129133656,0.150763004,0.248754729,0.153860735,0.25185246,0.076308651,0.174300375,0.262998528,0.360990253,0.107302127,0.205293851,-0.027121013,0.070870712,0.185293706,0.283285431
AT1G19660,AtBBD2,2.580430141,0.697150316,-1.883279825,1.206804329,-1.373625811,0.459806382,-2.120623759,1.761434061,-0.81899608,-0.097337824,-2.677767964,1.185170706,-1.395259435,-0.183799361,-2.764229502,1.860867044,-0.719563096,0.270182492,-2.310247649,0.691498214,-1.888931926
AT1G19870,iqd32,-0.028831882,-0.014577939,0.014253943,0.244249392,0.273081275,0.034380155,0.063212037,0.044958003,0.073789885,0.334519954,0.363351836,0.018858523,0.047690405,0.471380487,0.500212369,0.365856212,0.394688094,0.34367051,0.372502392,0.098273856,0.127105738
AT1G19920,APS2,0.533889556,0.39346686,-0.140422696,0.288544834,-0.245344723,0.10588899,-0.428000567,0.211131844,-0.322757713,0.599160431,0.065270874,0.473663137,-0.060226419,0.337969688,-0.195919869,0.252195838,-0.281693718,0.315838681,-0.218050875,0.031481789,-0.502407768
AT1G20010,TUB5,0.213730769,-0.322108436,-0.535839205,-0.427875832,-0.641606601,-0.242298673,-0.456029441,0.183692988,-0.030037781,0.008128732,-0.205602036,1.130923783,0.917193014,0.273899531,0.060168762,0.037140057,-0.176590712,-0.193137353,-0.406868122,0.574415156,0.360684387
AT1G20090,ARAC4,0.349712108,0.294040717,-0.055671392,0.159464404,-0.190247704,-0.087855433,-0.437567541,0.072427722,-0.277284386,0.279315475,-0.070396633,-0.073253264,-0.422965372,0.125691599,-0.224020509,-0.019529986,-0.369242094,-0.015273628,-0.364985736,-0.041692274,-0.391404382
AT1G20140,ASK4,-0.664386198,0.324271722,0.98865792,-0.160340825,0.504045372,-0.289594194,0.374792004,0.09478081,0.759167007,-0.002834185,0.661552013,0.100863617,0.765249814,0.144514737,0.808900934,-0.270920395,0.393465802,-0.453060529,0.211325668,-0.388092919,0.276293279
AT1G20160,ATSBT5.2,0.223260502,-0.289382998,-0.512643501,1.32164029,1.098379788,1.039537753,0.816277251,1.237660763,1.014400261,-1.014680972,-1.237941474,1.869854956,1.646594454,-0.625482894,-0.848743397,1.08043383,0.857173328,0.447726789,0.224466287,0.630500668,0.407240166
AT1G20190,ATEXP11,0.603219711,0.333727885,-0.269491826,0.166554562,-0.436665149,0.115501356,-0.487718355,1.389935286,0.786715575,0.499642125,-0.103577586,1.475240321,0.87202061,1.056164194,0.452944483,0.284597726,-0.318621985,-0.198723213,-0.801942924,0.552169161,-0.05105055
AT1G20200,EMB2719,-0.271214288,0.019168083,0.290382371,0.02352876,0.294743049,-0.121400721,0.149813568,0.238600498,0.509814786,0.154252292,0.425466581,0.367642164,0.638856452,0.399507586,0.670721875,0.005712733,0.276927022,-0.113601042,0.157613246,-0.095003234,0.176211054
AT1G20260,AtVAB3,0.304140322,-0.342073757,-0.646214078,-0.226593457,-0.530733778,-0.135143852,-0.439284174,0.169619885,-0.134520436,-0.276789348,-0.58092967,0.21399007,-0.090150252,0.060826749,-0.243313573,0.058832824,-0.245307498,-0.122684826,-0.426825147,0.253932321,-0.050208001
AT1G20450,ERD10,0.5216336,-0.549659539,-1.071293139,-0.215880162,-0.737513762,-0.63157686,-1.15321046,0.092251083,-0.429382517,0.010272438,-0.511361163,0.114828878,-0.406804722,-0.443915923,-0.965549524,-0.055710012,-0.577343613,0.025753076,-0.495880524,1.100983186,0.579349586
AT1G20693,HMG,0.291895648,-0.563111202,-0.85500685,-0.542432164,-0.834327812,-0.77326563,-1.065161278,0.084728897,-0.207166751,-0.803683468,-1.095579116,-0.338985958,-0.630881606,-0.58608725,-0.877982898,-0.076284949,-0.368180597,-0.747828219,-1.039723867,0.129390569,-0.16250508
AT1G20840,AtTMT1,0.146856295,0.299236959,0.152380664,0.32582919,0.178972894,0.510034399,0.363178104,0.773587347,0.626731052,0.084958407,-0.061897888,0.956385498,0.809529203,0.379996651,0.233140356,0.319463848,0.172607553,-0.132953749,-0.279810044,0.353651949,0.206795654
AT1G20850,XCP2,0.16166655,-0.117481176,-0.279147726,0.999797415,0.838130864,0.335180656,0.173514106,-0.542621565,-0.704288116,0.220782931,0.059116381,0.86822036,0.70655381,-0.016425801,-0.178092351,0.066262947,-0.095403603,0.003324162,-0.158342388,0.983418317,0.821751767
AT1G20900,AHL27,0.546631421,-0.04446871,-0.591100132,-0.132078163,-0.678709585,0.185983778,-0.360647643,-0.053846793,-0.600478214,-0.057736162,-0.604367584,0.622345077,0.075713656,0.160298963,-0.386332458,0.148276459,-0.398354963,-0.156962513,-0.703593934,-0.205579767,-0.752211189
AT1G20920,RCF1,-0.094760349,-0.081885697,0.012874653,0.234283718,0.329044067,0.049540756,0.144301106,-0.220548383,-0.125788034,-0.237697869,-0.14293752,-0.525479472,-0.430719122,-0.528888024,-0.434127674,0.056092172,0.150852521,-0.093696906,0.001063443,-0.234258788,-0.139498439
AT1G20960,emb1507,-0.503155956,0.497826841,1.000982797,0.429794187,0.932950142,0.339325042,0.842480998,0.025735377,0.528891333,0.426668404,0.929824359,0.02145815,0.524614106,0.164630504,0.667786459,0.222851868,0.726007824,0.362998482,0.866154438,-0.208507853,0.294648103
AT1G21190,LSM3A,-0.426551292,0.365024241,0.791575532,0.105611393,0.532162685,-0.207817391,0.218733901,0.10844233,0.534993621,0.069629027,0.496180319,-0.160493387,0.266057905,0.007302581,0.433853873,-0.086262009,0.340289283,-0.343530738,0.083020554,-0.093988706,0.332562586
AT1G21690,EMB1968,-0.481125477,-0.157798629,0.323326848,-0.022879271,0.458246206,-0.247142803,0.233982674,-0.373665953,0.107459524,0.169812759,0.650938236,-0.060730738,0.420394738,0.181339493,0.66246497,-0.116718436,0.364407041,-0.1683069,0.312818577,-0.109029172,0.372096305
AT1G21710,ATOGG1,0.366136364,0.657142654,0.29100629,0.309042358,-0.057094006,0.353737936,-0.012398428,0.153696415,-0.212439949,0.719231797,0.353095433,0.314537876,-0.051598488,0.641934435,0.275798071,0.544839023,0.178702659,0.350334996,-0.015801368,0.25079407,-0.115342294
AT1G21720,PBC1,-0.105645177,0.404367936,0.510013113,0.14804441,0.253689587,-0.201629776,-0.095984599,0.233473799,0.339118977,0.290085089,0.395730267,0.169478566,0.275123744,0.456835021,0.562480198,-0.00590968,0.099735498,-0.091831029,0.013814148,0.061372351,0.167017528
AT1G21880,LYM1,-0.654452111,0.161250342,0.815702453,0.061242486,0.715694598,0.170552791,0.825004902,-0.335683601,0.31876851,0.424121553,1.078573664,-0.149505423,0.504946688,0.249677239,0.90412935,0.262440555,0.916892666,-0.027921119,0.626530992,-0.529242068,0.125210043
AT1G21900,p24delta5,0.067351064,0.583782425,0.516431361,0.54745987,0.480108806,0.454787959,0.387436895,1.237949505,1.170598441,0.354554708,0.287203644,0.816372996,0.749021932,0.845331874,0.77798081,0.546890606,0.479539542,-0.434485536,-0.501836601,-0.075629488,-0.142980553
AT1G22190,RAP2.4,1.158427459,-0.374302675,-1.532730134,-0.424476924,-1.582904382,-0.077709037,-1.236136496,0.460694628,-0.697732831,0.170661036,-0.987766422,0.418890409,-0.73953705,-0.771376656,-1.929804115,0.498612931,-0.659814527,0.126074865,-1.032352594,0.771963737,-0.386463722
AT1G22530,PATL2,-0.28726681,-0.237430371,0.049836439,-0.172392054,0.114874756,-0.016119402,0.271147408,-0.259768105,0.027498705,0.232646394,0.519913205,-0.211637018,0.075629793,-0.218495259,0.068771551,-0.63485252,-0.34758571,-0.537348752,-0.250081942,-1.002506618,-0.715239807
AT1G22880,ATCEL5,0.694912989,-0.483603708,-1.178516697,-0.56007297,-1.254985959,-0.279226642,-0.974139631,0.170054869,-0.52485812,0.712612158,0.01769917,0.834630682,0.139717693,-0.270283464,-0.965196452,-0.156204278,-0.851117267,-0.012850372,-0.707763361,1.361806833,0.666893844
AT1G22920,AJH1,-0.346369555,0.43455012,0.780919676,0.003066742,0.349436297,-0.00889373,0.337475826,0.183119613,0.529489168,0.382759964,0.72912952,0.48960373,0.835973285,0.285361037,0.631730592,-0.021166061,0.325203494,0.049490974,0.395860529,-0.148342591,0.198026964
AT1G23190,PGM3,0.062765013,-0.385668189,-0.448433202,-0.058215889,-0.120980902,-0.002607237,-0.065372249,0.143634256,0.080869243,0.053658213,-0.009106799,0.301752323,0.238987311,0.16303313,0.100268117,-0.192716856,-0.255481869,-0.157957734,-0.220722747,-0.132284387,-0.195049399
AT1G23400,ATCAF2,-0.788583959,-0.022783071,0.765800888,-0.367709223,0.420874736,-0.432647293,0.355936666,-0.389315357,0.399268602,-0.152601165,0.635982794,-0.589505312,0.199078647,-0.10759658,0.680987379,-0.584440136,0.204143823,-0.188210297,0.600373662,-0.286486348,0.502097611
AT1G23860,At-RSZ21,0.027666461,0.042075523,0.014409062,-0.006524396,-0.034190858,0.007490104,-0.020176358,-0.294007455,-0.321673916,-0.227832504,-0.255498965,-0.593949323,-0.621615785,-0.486008435,-0.513674896,0.113666378,0.085999916,-0.291162924,-0.318829385,-0.129023483,-0.156689944
AT1G23870,ATTPS9,1.400443695,-0.169440695,-1.56988439,0.879697226,-0.52074647,0.53717109,-0.863272605,0.404434908,-0.996008787,-0.26016306,-1.660606755,0.412246715,-0.988196981,-0.152111291,-1.552554987,0.927593244,-0.472850451,0.931232737,-0.469210958,0.980251502,-0.420192193
