$RNA_seq	FLT_Light_Rep1	FLT_Light_Rep2	FLT_Light_Rep3	FLT_Dark_Rep1	FLT_Dark_Rep2	FLT_Dark_Rep3	GC_Light_Rep1	GC_Light_Rep2	GC_Light_Rep3	GC_Dark_Rep1	GC_Dark_Rep2	GC_Dark_Rep3
AT4G14430	182.6171053	167.2721083	226.6781079	242.7587838	96.81035111	179.9967695	157.4053375	187.5208754	234.7625217	132.8610963	139.1449374	174.4402528
AT4G14455	267.8522911	290.5702268	322.0772201	313.9367896	394.7371818	251.3537506	216.073834	516.187509	379.5380204	335.0507054	315.2361389	285.8389789
AT4G14465	215.341859	282.8442883	282.5910359	259.6196381	238.6323905	176.2154458	274.0146847	300.1881576	392.9115671	226.67899	248.1598845	279.7583945
AT4G14500	427.9249524	413.8982372	417.7298154	446.3930314	489.1794204	315.5058814	460.4430821	383.0860232	339.0744717	498.3517892	419.6067068	516.0377139
AT4G14550	197.7094695	113.3945557	153.2110812	204.5747388	74.91617383	190.5828522	147.2261019	102.9808548	208.2296089	46.97991617	22.1506225	49.10479193
AT4G15093	119.5481591	133.8820323	189.4049584	184.6460692	50.42791891	197.7730975	101.1430308	277.9258757	251.3429833	67.28254716	37.43504609	165.1311099
AT4G15520	208.0284703	222.1364485	207.1747757	237.7404595	276.3758058	222.4914017	225.5483501	281.3223807	266.8214631	311.4761552	251.1662592	304.422969
AT4G15545	243.1741733	282.597308	370.8033106	264.4695763	174.7890117	220.0843645	267.6002476	291.4394664	299.4130552	179.8084552	192.7116185	237.4135561
AT4G15550	465.2040205	436.9356666	383.7946959	405.8575724	179.482214	258.2666719	295.8241543	137.467462	123.8818908	105.2550461	160.6595805	231.2351017
AT4G15560	232.0306548	265.5358967	354.7381467	249.9078788	181.4621376	267.7520983	257.4493672	230.3545969	167.650577	137.5029059	141.1830938	206.4948339
AT4G15790	199.7417624	196.2184314	153.0822587	216.9789969	299.2350568	285.4702477	164.5531378	338.9694438	340.0345325	339.9481856	268.8006202	185.8481112
AT4G15900	460.0810973	409.4044844	394.347317	420.5938275	416.7542094	416.618971	469.6987724	224.0973192	311.4621139	444.3869542	664.2515413	524.4313642
AT4G15930	262.8885255	284.9417121	287.898822	248.7214766	373.051128	350.5463909	342.740305	502.8558972	497.7462188	397.6361439	541.2812995	411.1395176
AT4G15940	225.7085256	159.1565266	233.8840857	218.166052	180.2143932	253.4421427	222.8821234	346.2359169	387.0884116	207.6412378	124.6992512	236.316986
AT4G16143	468.6481166	342.4072733	323.8419112	362.7860871	462.6571898	269.0289353	484.7447697	341.3701384	290.3105037	464.8669006	341.5769352	340.8831992
AT4G16150	157.1994409	171.1282697	235.6878398	166.611161	85.35272765	252.7521858	192.579597	129.4443498	141.1519367	113.2268746	151.9220016	144.548599
AT4G16180	348.7374041	340.0661492	303.4978682	372.1405516	292.6457247	209.5460994	352.2289066	242.0564421	189.6691724	282.2047705	275.2246585	396.6771892
AT4G16210	296.2696796	265.7501277	250.1397679	331.5770666	213.1263258	325.8611001	266.3630165	307.8414366	303.3511792	192.0438709	115.9238517	179.5936638
AT4G16260	19.13408226	52.07535257	408.2802045	145.2393601	0	226.2281102	1.805259606	111.2555817	136.7105469	19.04667533	1.850572918	18.20476101
AT4G16330	266.9172547	309.2582298	332.5547648	336.7365877	219.3685555	309.6933235	307.8759468	260.9936061	328.1795022	236.1764826	160.3084158	287.5265743
AT4G16340	236.4424156	312.0836048	239.2443814	225.9973571	327.206303	135.25441	204.7547164	180.4077791	187.6839831	368.2353564	369.7396022	348.5418589
AT4G16360	466.910415	372.5600695	314.9640439	487.713719	395.2703646	266.2370691	383.5706324	341.3391455	441.4525961	419.434271	258.8169675	352.0092165
AT4G16630	305.1770786	327.734361	211.3833576	256.2050261	414.6773224	393.0821262	292.9087147	188.9270459	220.6896965	351.8569235	425.3212539	202.3638929
AT4G16660	370.67179	308.4755616	396.316769	434.3568417	520.3412798	410.1719385	252.0784042	249.7544859	313.9971005	472.9143166	396.4398628	341.5187736
AT4G16710	228.7346402	262.0723442	240.1731572	224.8805324	259.3269293	333.0261998	328.4179732	361.9439283	329.1149406	293.7368649	210.9267968	282.689573
AT4G17040	333.9888393	323.7705682	328.7282651	337.2707707	351.5757251	305.2701292	384.4434177	514.9081919	386.4007787	373.2814684	444.44963	364.3964373
AT4G17050	253.3854848	298.8252697	215.3152064	271.3895052	286.4230992	286.7451653	328.5181474	458.8782306	383.4692035	370.4067762	262.0886983	379.811935
AT4G17098	225.5697919	154.7613882	187.5061901	264.6446726	110.5223041	149.7544796	157.4811675	153.9789325	180.1496619	80.81124181	41.10698249	118.6069809
AT4G17330	267.6192458	268.1100577	298.8844053	241.9578559	292.558804	174.4821076	209.9197649	157.5296705	221.7509692	334.3618227	393.4771144	246.6902272
AT4G17420	252.7155665	243.5115982	203.1211038	243.3552595	338.7442657	261.7893315	227.1498884	305.8729685	326.4773589	315.120465	181.8462878	241.4437507
AT4G17486	282.2784075	269.973413	313.1447818	249.5787543	247.3333573	291.4186881	298.2709386	384.9757507	293.7299969	292.1822321	340.9944997	407.687298
AT4G17720	355.9844795	263.6314793	325.4420954	378.4749601	381.1930925	383.970768	298.3277755	367.27789	370.0953395	388.0641336	317.5240755	267.3358386
AT4G17730	420.7679202	399.8636964	446.0485392	405.7428285	391.9339593	347.9610032	596.6257836	539.300229	502.2546094	331.3392291	595.781288	422.1467815
AT4G17770	408.7096558	468.5398023	291.6933155	329.8596879	398.0245045	293.0047502	391.3202616	352.256407	323.8445308	527.6714167	495.3035236	370.059148
AT4G17940	412.6080104	183.5630668	394.1530865	381.1327029	141.8786491	364.3720571	206.0479516	172.2733045	224.786889	184.8825055	101.5719244	254.905407
AT4G17950	394.4262556	341.8469317	377.3616487	390.5302792	366.3262655	442.8093099	446.8100318	215.8094084	266.0172468	398.1715594	541.1615287	395.4012146
AT4G18060	308.5921927	262.0618733	301.2620031	386.3696905	273.5538261	262.6022674	344.2572706	437.7317878	317.0663336	298.5498432	203.6657404	200.2903908
AT4G18070	470.736133	457.788265	378.8547814	349.6484016	510.9758348	292.9618228	378.8080555	464.0577339	522.7819995	487.9908646	355.7378602	400.3513794
AT4G18360	306.8722423	261.1055617	218.5884701	292.5052751	374.2100311	208.9955044	275.9822861	316.6525154	212.5125152	321.5643021	283.594626	295.6580868
AT4G18590	252.0608447	287.62213	275.8365758	216.623827	508.4940476	451.7196226	331.6774415	448.4662663	363.7068065	399.6650862	478.324779	394.0756027
AT4G18670	388.3604747	413.4184944	224.3521558	405.3358542	512.782263	260.8025685	265.9211469	133.9947855	309.9352534	431.0458859	357.4865664	297.3598678
AT4G18700	221.1636754	315.2817621	311.7787962	221.8708917	203.6588544	180.3693199	346.1863244	310.2448727	315.9126182	166.6933573	212.5651622	268.4241955
AT4G18880	99.22496081	73.27887993	281.8205827	154.6836955	48.39351619	298.6473733	80.46570766	150.6244613	134.6533188	47.73902074	53.59195532	106.338485
AT4G19003	205.7345731	196.0966927	247.929719	228.1452537	194.7875407	311.1009415	202.4205505	273.580313	295.2324436	223.7408684	262.4703533	257.8546328
AT4G19150	258.741458	284.7052908	239.6530433	234.8906903	264.9232991	301.6029074	260.2915864	254.5848549	242.0538834	242.283964	284.9162179	197.3019014
AT4G19185	199.8228055	259.9516661	185.3787066	263.2346848	190.8760672	270.9081361	272.3850457	277.0166557	209.8366085	204.8379598	171.2072473	210.8876752
AT4G19490	251.5288888	308.6208806	308.0423613	202.8019378	287.3003465	157.5209278	223.8321352	221.8347662	194.4385921	374.5202953	309.2472751	353.8856776
AT4G19690	3.288440218	0	75.14114836	133.9712181	180.9994697	642.9074482	96.80179888	5.942953212	138.4825054	64.89253742	235.3213161	689.2325528
AT4G19700	218.8656267	194.804443	312.4534116	235.7209886	152.6233921	390.6810564	157.6971425	149.328067	175.3757208	178.3068951	164.0358942	301.3748054
AT4G19860	248.960538	265.1843006	314.1846911	259.6374015	216.4420448	138.2125765	265.1480837	264.803792	262.7464399	248.4932075	312.4943505	316.9315815
AT4G20020	296.326049	271.3036027	258.0610174	342.3975221	385.5706121	338.8655991	381.9219456	191.3514508	235.750278	345.5669461	420.7790885	162.9625826
AT4G20330	239.1159509	209.0704088	212.8703352	284.6476097	238.697764	320.5567597	294.870393	385.2334822	336.7894557	169.4441441	163.9764309	197.1203152
AT4G20360	321.2589398	197.3826144	264.7135491	247.0189709	190.8617327	243.2315244	315.5890938	225.2377888	189.5191779	223.3925977	312.3508778	230.1521077
AT4G20400	273.7859641	285.3387536	269.5572632	268.345522	279.0463556	329.4622803	233.8792845	192.7992424	255.1999547	323.0025788	353.4430307	262.24793
AT4G20410	277.89762	249.1800694	319.0724325	314.2053595	221.2950956	305.5818407	296.2652326	345.8560394	291.758669	241.9953981	171.9155873	246.7824298
AT4G20480	385.8723323	320.514283	332.6723761	354.2476822	368.3541731	439.1489178	412.1267258	264.9567038	367.4126445	324.3745777	330.2212123	323.1480072
AT4G20835	223.2525627	270.5274592	263.788221	418.7620678	104.910056	157.5075151	162.043846	95.58500133	104.3039703	63.29728647	72.9947651	160.9679153
AT4G21192	186.1744065	181.8889831	217.8449811	189.0338399	241.1621342	421.1699965	290.322202	469.7545102	434.6779501	284.4118901	287.3261919	237.9304223
AT4G21560	300.8119653	384.4789009	307.4242709	304.1459552	303.2268412	330.3044633	266.1361139	372.0298527	303.3105778	244.7782114	218.8806236	350.8659703
AT4G21710	280.723891	249.0367583	363.6802901	240.1400833	305.7739729	365.259749	423.5499864	187.824429	193.265222	304.8211098	486.2965924	343.8339009
AT4G21860	382.1166551	447.4932852	338.2329091	296.5940203	362.0610294	445.9520889	521.0023697	360.3836672	431.0924779	371.2497638	374.8293515	382.2694421
AT4G22130	266.279357	309.9392225	218.7381325	426.1682931	363.4450468	208.7158074	247.4995064	194.4633502	167.5042603	388.2470792	243.0939759	306.4632893
AT4G22140	311.8388882	336.2233135	332.4316537	336.0447885	415.2647292	337.7595631	327.9850989	368.6303756	369.1343343	358.0109284	423.7652104	290.8012835
AT4G22150	416.8225391	366.0091656	307.551279	325.8837743	371.1717514	332.4173536	395.5341481	368.9577363	427.39671	428.9667134	245.9063417	363.2648485
AT4G22233	215.1586888	189.9814404	231.5467856	249.9114048	303.6339635	251.4821795	185.1523609	428.0056027	290.8792068	248.1744436	93.38729518	224.9740896
AT4G22260	262.5017863	248.3119809	249.3713545	265.1849263	309.9053593	313.2044924	314.3199316	295.4239654	238.1260873	238.0889129	365.8581712	274.5813569
AT4G22360	431.4415776	349.5893846	329.5805348	320.5376895	324.6551589	355.623807	339.4954281	300.4209611	346.5337146	361.7684675	351.8278048	395.3984322
AT4G22530	266.0660219	295.163486	276.0972336	401.7076222	193.6385729	316.7296055	202.7996997	130.1569512	211.0488347	112.3604131	75.53130611	235.555374
AT4G22666	142.2126797	232.0664141	301.447884	484.9800146	23.93410933	64.62245942	79.09868924	213.8036316	455.1247872	51.38332091	5.273607621	43.84905569
AT4G23430	143.2338593	106.533138	191.8135867	273.0420711	143.0546535	225.5671207	126.0737864	191.5138982	240.5493713	137.1078242	130.5104489	240.408491
AT4G23620	384.2992887	285.3655291	236.9562491	352.2156186	484.2904829	423.353241	320.1365402	533.6132235	492.0282788	403.1837672	447.1758718	261.9117779
AT4G23870	91.80984884	101.6482206	274.3337392	190.181575	78.00571405	198.4969632	65.60389767	147.0313726	214.0266599	72.20077486	30.27763317	127.9573236
AT4G23910	222.9412416	161.0220077	241.0962061	225.4347167	194.5763438	255.7606576	218.0556232	321.6121528	312.0537972	212.320475	195.9678554	205.8005556
AT4G24050	190.3429598	234.8035875	193.2190768	199.3995454	94.81182433	198.1458168	191.7495707	116.8263153	104.6690299	77.44994698	43.14547823	81.73756137
AT4G24060	338.1949091	371.450186	325.4896988	262.3996179	321.9975547	319.2834172	344.5215529	421.3488858	341.9393625	405.6696844	289.1605133	486.206145
AT4G24210	329.1693254	306.5153219	385.2900558	313.3443211	311.9782549	369.6050444	339.1161546	319.7798751	375.9937289	340.4512158	240.6659929	322.0083516
AT4G24290	480.609403	411.7360818	427.6070221	429.0475769	347.6261783	291.8366151	331.6475968	392.9567389	343.1298275	353.3018318	327.2829407	421.5252552
AT4G24400	311.3131775	385.3896417	334.2648155	328.5798982	328.3959716	284.2772931	305.2205604	329.3776839	256.1158426	220.5645197	275.4306156	321.829527
AT4G24440	240.587681	204.6055198	249.1285668	267.5089515	333.0823933	426.5695917	333.1548349	306.2100007	330.8733319	324.5502666	368.4432442	297.4391237
AT4G24470	315.2777169	307.5548583	282.7976066	400.6791663	336.6071456	342.0788998	334.5327894	274.171502	319.6232443	349.6494254	376.8325264	360.7032967
AT4G24550	489.4824585	433.6288985	474.4160212	510.0589271	338.7339793	308.3301568	364.1243007	344.0365476	390.7351303	382.8589574	324.8777197	388.0879372
AT4G24590	255.0838699	256.3078421	296.7772792	221.5662889	186.4497737	318.5625234	311.9613805	272.867273	306.316922	177.8986893	220.8426343	230.0797958
AT4G24740	274.003469	198.0633303	267.8339617	264.9947558	244.2131432	270.1957692	310.9824591	241.7708589	238.0336317	235.7292579	168.6639856	228.0990157
AT4G24760	327.2585856	248.3719427	298.7702705	326.0750604	381.1537976	187.1656202	322.8283327	209.7057172	242.4267899	302.8357249	251.6762965	284.9105289
AT4G24770	244.9674599	327.6431158	228.8858603	270.0384467	318.8119774	259.6711982	352.2095048	211.2214804	248.0998987	292.3906682	416.7300184	262.8519567
AT4G24800	472.0854913	370.6598891	469.6197829	428.0515175	312.7292337	251.1908973	337.2780716	280.704549	192.4128367	386.2891236	500.081096	331.6281334
AT4G24805	233.3020338	270.738963	324.5153295	306.2595821	360.4346861	416.0129168	311.2840111	222.2039898	446.0625011	345.5600814	194.1531771	268.3024181
AT4G24840	387.581488	423.2310188	371.7375378	420.6988741	436.1894487	238.6319454	361.2563451	293.697723	197.3226759	466.7438513	293.0589831	354.1333846
AT4G25130	320.7836295	254.4295237	308.3796592	307.0291323	276.3509531	409.4419431	309.6870102	255.972135	419.1491046	301.5911063	285.180009	226.0180117
AT4G25230	310.7800119	359.1046504	321.8719474	421.2157066	328.4019687	221.9837322	225.2438962	192.9620887	248.301982	249.2300675	206.4090891	440.6530566
AT4G25260	370.2282756	318.0662485	250.9810687	390.4089617	361.6781274	213.0853837	210.2488404	248.8904345	277.2008896	295.6281581	124.9070646	217.8015129
AT4G25370	342.6704787	389.4009922	375.5614131	367.8781582	414.1888901	369.5084358	341.0661394	400.0557605	384.3229657	424.8142982	395.6955367	357.0890639
AT4G25500	454.3223973	430.4785169	449.2388084	394.8540479	328.1001434	452.2983435	592.4126843	332.9509954	394.843312	412.9466394	410.4122853	418.6540683
AT4G25660	223.7896704	216.1922352	361.1093976	324.667898	212.4268537	245.1903688	283.8482354	360.6368713	368.3561634	267.2242116	183.8359152	268.3910913
AT4G25690	338.6595909	308.4231866	465.7218671	432.1178637	237.788105	191.3936352	253.2538525	339.006075	239.0918352	180.723798	215.0506289	280.1103815
AT4G25710	249.6314247	325.6105187	210.81655	226.3177028	323.898184	181.9236943	291.0386832	227.2226489	218.4133873	260.0704048	330.459621	272.6654264
AT4G25720	260.553035	221.3116097	211.5667011	276.186945	243.7885894	204.8166324	241.7336908	253.0745094	311.6385779	270.9244861	223.5664793	248.5669981
AT4G25730	527.9710276	436.5941919	442.2022203	431.9055203	573.9639716	433.1785908	515.8692454	227.7369628	297.0708095	486.1376755	632.6077567	424.3434353
AT4G25810	176.7377105	366.5995526	303.578223	179.0885575	396.6611456	684.8623567	354.0950665	12.88460726	30.66046492	294.106516	433.4392873	536.7291736
AT4G25820	2.525798174	162.6246214	170.7841846	269.9657842	22.18861904	239.6888843	0.87222672	269.5035475	156.26921	3.242799919	16.042043	152.7438262
AT4G25840	239.8694502	248.0577465	191.8575647	255.3336805	270.2711192	300.9000939	269.7858998	220.2848741	275.9009591	306.2818757	222.9439171	191.9813048
AT4G25870	331.3694412	450.5474627	269.6538888	452.8048113	572.0162099	320.5387697	396.723305	396.6424497	358.159313	470.23754	316.094481	423.2694969
AT4G25880	393.3076225	308.03595	410.2267609	307.5461621	378.5489627	343.5211082	333.2065027	355.6437597	396.4527774	358.4302198	510.21611	312.0853417
AT4G25970	437.2662256	415.2370372	513.4300298	431.852351	312.5422846	322.6920784	468.9759012	313.5210753	279.9015364	358.4518972	375.1381968	358.246352
AT4G26000	322.9667143	275.1925706	203.2506759	259.6417605	309.8723976	212.3430725	361.2637668	182.7999	179.0656552	307.5677069	341.082136	258.0895388
AT4G26010	14.29655488	200.5167099	185.8939595	235.5793762	21.21492968	314.816052	13.74784403	348.9205002	168.3414367	4.586832122	17.92715654	110.0490388
AT4G26060	87.59783986	110.4892913	170.7510032	175.4991734	71.28096055	202.4905461	92.7162702	164.371287	182.4010757	73.01129885	65.89915147	141.3724916
AT4G26130	330.6683579	326.9690191	361.0948161	352.6358352	167.3918329	231.1176207	147.658284	170.8972743	224.329015	151.4496748	73.16490818	107.3535714
AT4G26210	333.6651626	313.2817847	290.968797	306.5567475	391.2606338	451.8823884	267.5342593	250.1053351	314.5188641	406.9742036	350.6020453	304.1072619
AT4G26300	401.8632607	324.7081198	282.1273794	386.3372397	437.3045841	383.5529485	263.8313899	284.6264854	302.8672433	390.4701357	477.1823825	291.4639069
AT4G26310	295.0252381	224.5263278	253.4149156	255.3671327	281.0977961	212.1429864	238.8281744	237.8044319	308.4534953	260.4518175	249.3679252	227.3737566
AT4G26510	271.8797078	294.6433668	213.0177562	226.0420615	194.7721169	261.3882233	201.2922613	249.8718763	262.2360526	215.5192446	149.9220492	131.8015934
AT4G26542	498.5613443	626.5078395	336.9119045	447.9977247	522.2182576	241.6371792	382.8727035	308.5715915	385.0922613	424.6830111	218.0057281	518.2937999
AT4G26550	223.2245253	206.2161368	236.9019409	292.6266974	266.0596398	252.2633622	197.3542508	254.8532462	281.6261303	222.5422802	241.6503917	185.9408596
AT4G26610	338.912924	274.1612932	287.4777081	352.7417644	353.5527527	262.4961215	373.1532213	275.9251666	275.5763322	328.5608801	350.0721876	370.62632
AT4G26620	301.084563	223.0700999	273.7054903	338.7337681	282.981166	257.4502457	362.017428	326.9071832	331.6953169	314.8285273	408.9761293	338.617808
AT4G26690	259.7820921	262.1782186	438.1526382	379.404707	248.6729666	286.7797641	256.6395288	173.390195	241.9000039	221.6337055	132.2398913	336.5837893
AT4G26720	271.7527621	288.2312382	283.3782458	307.8690978	309.9040176	224.1553005	280.4306675	190.2950512	236.0206942	291.5309428	335.5272637	268.3888604
